Column1,Column2
training_epoch,loss_value
1,5376.953230109255
2,4808.909957398564
3,4036.9335282673146
4,3480.5744677421612
5,19636.080096047037
6,6846.582022635371
7,2195.4821375418455
8,4896.4120919557
9,6435.8024572767645
10,3954.7888688385037
11,6063.629845947309
12,3787.379071982074
13,1543.2357830267983
14,3353.9464168656496
15,2505.8375793492287
16,921.8845436336175
17,658.1006238636031
18,370.4418812022702
19,336.9673846393478
20,277.26801871234625
21,266.5698046127343
22,277.8207464439961
23,269.38200030224266
24,274.54973838870296
25,270.1871102252853
26,296.6164082998819
27,261.21395513657154
28,261.2478447301229
29,262.0521849386728
30,279.53798057315305
31,274.9640563786412
32,264.0412993939404
33,274.98245554503825
34,299.28962801011227
35,281.914904719874
36,309.58127387476156
37,260.06566668259194
38,323.9375774338721
39,257.95181570043655
40,325.58687885212055
41,290.5235275583212
42,270.20413541925905
43,280.31471413440363
44,270.03035342165083
45,270.674223133801
46,271.83720982114653
47,289.7085852471703
48,274.65619873901517
49,272.35346194923943
50,267.65189279122296
51,266.050635347524
52,264.9451217878285
53,267.3890846222139
54,275.88861560085314
55,294.9934890582688
56,265.1104034422137
57,265.21777550081003
58,268.7649843245541
59,263.14141049368607
60,261.69074993413926
61,280.33936047659716
62,267.36876045510496
63,272.5365631185877
64,271.0957922109882
65,263.44032941862986
66,274.39407226541044
67,275.1876861868694
68,288.5563491037841
69,263.01206998335147
70,281.1649988241833
71,328.4786753710343
72,314.25540596305365
73,460.23095852428827
74,405.06224033940504
75,388.9920868408292
76,353.2791854819981
77,351.2192130117197
78,411.7338006533975
79,379.2974208797367
80,299.6999604739287
81,281.5122692847909
82,272.0367409095955
83,290.6808557466651
84,301.18776654686064
85,277.80945354217204
86,281.6192782105665
87,284.8436800855502
88,282.2824280043962
89,270.3787057721856
90,272.70515409036636
91,287.8519790585067
92,281.64513579898176
93,278.68278119603576
94,272.7026916460761
95,272.84646515757095
96,285.7383621836586
97,318.7739762348145
98,301.93900683986465
99,291.84926742164214
100,306.26572867055233
