Column1,Column2
32.876602,48.0
32.906322,15.0
32.886837,4.0
32.320114,36.0
32.90458,37.5
32.893856,24.0
24.666527,30.0
31.311499,30.0
31.953415,36.0
32.90215,48.0
32.911198,25.0
32.75194,24.0
28.077763,32.0
24.666527,32.0
32.90215,48.0
28.077763,16.0
32.669273,40.0
32.537018,12.0
32.911198,16.0
24.666527,24.0
24.666527,24.0
32.909206,24.0
32.804688,24.0
28.077763,8.0
32.90215,30.101696
32.83893,24.0
24.666527,72.0
32.90215,16.0
32.320114,72.0
20.033613,24.0
32.320114,35.0
31.311499,64.0
32.537018,48.0
32.669273,28.0
31.311499,40.0
32.876602,72.0
32.537018,30.0
32.669273,30.0
32.804688,36.0
24.666527,32.0
28.077763,32.0
32.886837,25.0
32.804688,40.0
31.953415,40.0
32.804688,30.0
32.90215,24.0
32.911373,32.0
30.153997,32.0
32.893856,36.0
32.861515,48.0
32.804688,32.0
24.666527,21.0
32.886837,36.0
32.861515,24.0
32.91134,12.0
32.911373,20.0
24.666527,48.0
32.83893,4.0
32.911373,40.0
32.906322,14.237288
31.953415,24.0
31.953415,24.0
32.893856,24.0
32.898727,24.0
32.893856,30.0
20.033613,48.0
32.83893,16.0
31.311499,24.0
32.9113,48.0
32.886837,48.0
30.153997,35.0
32.90852,36.0
31.311499,48.0
20.033613,40.0
32.876602,2.0
24.666527,24.0
28.077763,32.0
24.666527,28.0
24.666527,48.0
31.311499,42.0
20.033613,16.0
28.077763,32.0
32.886837,40.0
32.898727,36.0
32.669273,24.0
32.90458,28.800001
32.861515,20.0
31.311499,32.0
24.666527,40.0
30.153997,16.0
28.077763,32.0
