Column1,Column2
33.86037,24.0
33.91921,24.0
27.506002,32.0
33.91587,16.0
32.123825,64.0
33.90305,48.0
32.123825,40.0
27.506002,24.0
32.91798,24.0
27.506002,48.0
30.541098,72.0
33.86037,48.0
33.880795,12.0
33.92234,32.0
33.90901,18.0
33.913074,54.0
32.91798,24.0
33.778694,18.0
33.778694,8.0
27.506002,24.0
27.506002,32.0
33.913074,8.0
32.123825,32.0
27.506002,18.0
27.506002,36.0
30.541098,12.0
33.89417,24.0
33.89417,48.0
33.921818,56.0
33.880795,30.0
33.86037,30.0
33.698006,36.0
27.506002,32.0
30.541098,32.0
33.333775,24.0
32.91798,36.0
33.698006,24.0
33.90305,32.0
33.698006,28.800001
33.90305,24.0
33.90305,26.0
30.541098,32.0
27.506002,24.0
33.90305,32.0
33.90305,48.0
33.564148,24.0
33.920193,18.0
33.920902,20.0
33.778694,36.0
32.91798,36.0
33.8287,24.0
33.923016,3.0
32.91798,40.0
33.90901,8.0
30.541098,32.0
32.91798,36.0
33.698006,48.0
33.564148,30.0
33.698006,24.0
33.880795,24.0
30.541098,18.0
27.506002,36.0
27.506002,32.0
33.333775,24.0
30.541098,40.0
22.67808,24.0
30.541098,24.0
33.333775,48.0
33.923058,4.0
33.8287,8.0
33.89417,32.0
32.123825,30.0
33.333775,30.0
33.8287,36.0
33.333775,24.0
33.921818,48.0
33.564148,56.0
30.541098,48.0
30.541098,24.0
33.8287,32.0
33.333775,38.400002
33.564148,36.0
33.90305,48.0
33.920193,15.0
33.90901,4.0
33.564148,36.0
33.91921,37.5
33.913074,24.0
27.506002,30.0
32.91798,30.0
33.333775,36.0
33.917824,48.0
33.922985,25.0
33.8287,24.0
30.541098,32.0
27.506002,32.0
33.917824,48.0
30.541098,16.0
33.778694,40.0
33.698006,12.0
33.922985,16.0
27.506002,24.0
27.506002,24.0
33.921818,24.0
33.86037,24.0
30.541098,8.0
33.917824,30.101696
33.880795,24.0
27.506002,72.0
33.917824,16.0
33.564148,72.0
22.67808,24.0
33.564148,35.0
32.91798,64.0
33.698006,48.0
33.778694,28.0
32.91798,40.0
33.90305,72.0
33.698006,30.0
33.778694,30.0
33.86037,36.0
27.506002,32.0
30.541098,32.0
33.90901,25.0
33.86037,40.0
33.333775,40.0
33.86037,30.0
33.917824,24.0
33.923134,32.0
32.123825,32.0
33.913074,36.0
33.89417,48.0
33.86037,32.0
27.506002,21.0
33.90901,36.0
33.89417,24.0
33.923088,12.0
33.923134,20.0
27.506002,48.0
33.880795,4.0
33.92313,40.0
33.920193,14.237288
33.333775,24.0
33.333775,24.0
33.913074,24.0
33.91587,24.0
33.913074,30.0
22.67808,48.0
33.880795,16.0
32.91798,24.0
33.92307,48.0
33.90901,48.0
32.123825,35.0
33.92143,36.0
32.91798,48.0
22.67808,40.0
33.90305,2.0
27.506002,24.0
30.541098,32.0
27.506002,28.0
27.506002,48.0
32.91798,42.0
22.67808,16.0
30.541098,32.0
33.90901,40.0
33.91587,36.0
33.778694,24.0
33.91921,28.800001
33.89417,20.0
32.91798,32.0
27.506002,40.0
32.123825,16.0
30.541098,32.0
