Column1,Column2
training_epoch,loss_value
1,994.4989013671875
2,725.4356689453125
3,816.67919921875
4,759.9576416015625
5,1147.6546630859375
6,851.1207275390625
7,793.5734252929688
8,1156.3162841796875
9,1107.8170166015625
10,1394.9498291015625
11,957.31689453125
12,799.4098510742188
13,780.7199096679688
14,1088.7274169921875
15,1004.4047241210938
16,987.8796997070312
17,740.0106811523438
18,1298.6751708984375
19,887.2459716796875
20,1176.8153076171875
21,1033.6910400390625
22,1219.1600341796875
23,914.7230224609375
24,930.9035034179688
25,875.7926635742188
26,897.8724975585938
27,915.229736328125
28,707.296875
29,881.8609008789062
30,749.2005615234375
31,820.4938354492188
32,765.288818359375
33,892.5282592773438
34,888.4640502929688
35,992.474365234375
36,1064.64892578125
37,911.2256469726562
38,834.8903198242188
39,1231.948974609375
40,1227.392578125
41,905.1162719726562
42,1042.1357421875
43,839.0186157226562
44,805.1502685546875
45,1037.626708984375
46,885.731689453125
47,1235.1837158203125
48,1266.12353515625
49,1284.8892822265625
50,934.1575317382812
51,817.027099609375
52,828.1753540039062
53,790.5614624023438
54,816.643798828125
55,966.9015502929688
56,825.1836547851562
57,1225.921630859375
58,1287.6798095703125
59,779.1803588867188
60,1097.66943359375
61,773.7704467773438
62,695.5418701171875
63,785.20654296875
64,792.5228881835938
65,1397.4083251953125
66,1567.4937744140625
67,1557.431396484375
68,891.7817993164062
69,737.9066772460938
70,863.7247314453125
71,771.0699462890625
72,813.197021484375
73,751.6158447265625
74,1027.5911865234375
75,1343.689208984375
76,1026.82958984375
77,783.6422729492188
78,702.8800659179688
79,718.0784912109375
80,1274.3687744140625
81,748.380615234375
82,1393.544921875
83,722.958740234375
84,1652.993408203125
85,1447.8787841796875
86,1018.8575439453125
87,699.5403442382812
88,1373.927490234375
89,816.001953125
90,968.9075317382812
91,989.9215087890625
92,703.3018798828125
93,729.0087890625
94,1678.5692138671875
95,1280.1143798828125
96,790.4172973632812
97,1100.1275634765625
98,1021.2261352539062
99,755.7621459960938
100,915.7105102539062
