Column1,Column2
prediction_3,label_3
30.440178,24.0
28.83962,48.0
30.48743,32.0
30.357567,16.0
30.510769,40.0
27.489357,48.0
30.499897,30.0
28.83962,24.0
30.279247,64.0
30.4621,6.0
30.15201,24.0
21.29296,24.0
30.48743,40.0
30.513948,40.0
30.506304,28.800001
29.552927,30.0
30.506304,18.0
27.489357,24.0
29.552927,36.0
27.489357,32.0
30.477053,32.0
30.407486,20.0
29.552927,24.0
29.936392,32.0
28.83962,32.0
30.48743,48.0
30.477053,32.0
27.489357,16.0
29.936392,30.0
30.494719,24.0
30.15201,48.0
27.489357,48.0
30.503614,32.0
30.15201,30.0
30.407486,48.0
30.279247,36.0
30.508268,24.0
27.489357,32.0
30.512583,56.0
30.509705,20.0
29.936392,30.0
27.489357,24.0
27.489357,48.0
30.15201,20.0
30.51349,24.0
28.83962,56.0
30.511555,35.0
30.407486,42.0
25.057878,40.0
30.506304,28.0
29.936392,30.0
30.513897,36.0
29.936392,24.0
30.15201,24.0
29.552927,40.0
30.15201,32.0
30.279247,28.0
30.4621,20.0
30.15201,18.0
28.83962,36.0
30.509705,36.0
30.509705,48.0
28.83962,24.0
30.15201,36.0
27.489357,40.0
30.494719,4.0
25.057878,38.400002
27.489357,32.0
25.057878,24.0
30.440178,28.800001
30.512583,8.0
30.503614,24.0
30.357567,16.0
29.936392,24.0
30.440178,36.0
27.489357,36.0
30.440178,36.0
30.407486,32.0
30.510769,36.0
30.357567,20.0
30.407486,16.0
30.477053,40.0
30.51316,32.0
30.513926,18.0
30.48743,48.0
29.936392,40.0
27.489357,36.0
30.440178,2.0
30.51335,24.0
29.552927,36.0
30.4621,50.0
28.83962,24.0
28.83962,18.0
30.15201,24.0
30.513744,40.0
30.499893,20.0
30.494719,24.0
27.489357,48.0
30.440178,48.0
30.506304,24.0
30.15201,36.0
28.83962,24.0
30.511555,32.0
30.48743,24.0
25.057878,36.0
30.407486,42.0
30.48743,25.0
30.510769,17.0
30.494719,36.0
28.83962,24.0
30.506304,30.0
27.489357,32.0
29.936392,32.0
30.499897,25.0
29.936392,48.0
30.15201,30.0
30.48743,30.0
30.499897,8.0
27.489357,36.0
30.51214,56.0
27.489357,48.0
28.83962,16.0
16.680712,30.0
30.4621,36.0
30.494719,30.0
28.83962,24.0
29.552927,24.0
27.489357,36.0
29.552927,24.0
28.83962,32.0
30.357567,32.0
29.552927,40.0
29.552927,72.0
30.477053,24.0
30.279247,24.0
30.279247,36.0
30.4621,25.0
29.552927,24.0
30.477053,24.0
28.83962,24.0
30.509705,24.0
30.513916,12.0
30.512909,19.200001
30.510769,40.0
29.936392,48.0
30.508268,16.0
30.499897,12.0
30.48743,48.0
29.552927,36.0
29.936392,24.0
30.357567,40.0
29.936392,22.0
30.510769,12.0
29.552927,24.0
25.057878,30.0
30.494719,24.0
21.29296,30.0
28.83962,24.0
29.552927,24.0
30.4621,28.0
30.51395,36.0
28.83962,48.0
30.477053,16.0
30.279247,16.0
27.489357,24.0
30.51335,24.0
29.552927,24.0
27.489357,25.0
27.489357,24.0
29.936392,48.0
28.83962,48.0
27.489357,36.0
30.494719,64.0
30.510769,36.0
30.51316,32.0
28.83962,24.0
30.477053,40.0
30.503614,24.0
30.508268,144.0
30.510769,30.0
29.936392,48.0
30.506304,48.0
30.511555,6.0
30.4621,36.0
30.15201,36.0
30.15201,24.0
28.83962,32.0
29.552927,40.0
30.512909,16.0
30.15201,20.0
30.440178,30.0
30.494719,24.0
29.552927,32.0
27.489357,48.0
29.552927,12.0
30.4621,30.0
30.279247,48.0
30.407486,5.0
30.15201,48.0
30.15201,36.0
30.357567,27.0
30.357567,16.0
30.51316,24.0
30.48743,120.0
30.440178,32.0
28.83962,32.0
28.83962,30.0
30.499897,24.0
30.4621,36.0
30.477053,32.0
30.499897,30.0
30.440178,40.0
30.440178,20.0
30.494719,30.0
28.83962,24.0
30.357567,32.0
30.512583,36.0
30.4621,36.0
29.936392,36.0
25.057878,36.0
29.552927,36.0
30.15201,42.0
27.489357,40.0
30.15201,35.0
28.83962,48.0
27.489357,32.0
30.51316,32.0
27.489357,108.0
30.508268,4.0
30.503614,16.0
30.279247,32.0
29.936392,48.0
29.552927,24.0
28.83962,32.0
30.4621,24.0
30.48743,4.0
30.513687,30.0
30.407486,44.0
29.936392,24.0
30.407486,24.0
30.512909,35.0
30.407486,18.0
30.494719,16.0
25.057878,24.0
27.489357,32.0
30.509705,14.0
30.512583,40.0
30.506304,36.0
30.279247,25.0
30.506304,32.0
30.477053,6.0
30.407486,48.0
30.513948,32.0
30.513897,32.0
28.83962,32.0
30.4621,24.0
30.509705,24.0
27.489357,32.0
30.506304,16.0
29.552927,64.0
30.494719,48.0
29.552927,40.0
27.489357,24.0
29.936392,24.0
27.489357,48.0
28.83962,72.0
30.4621,48.0
30.477053,12.0
30.51316,32.0
30.499897,18.0
30.503614,54.0
29.936392,24.0
30.407486,18.0
30.407486,8.0
27.489357,24.0
27.489357,32.0
30.503614,8.0
29.552927,32.0
27.489357,18.0
27.489357,36.0
28.83962,12.0
30.48743,24.0
30.48743,48.0
30.512583,56.0
30.477053,30.0
30.4621,30.0
30.357567,36.0
27.489357,32.0
28.83962,32.0
30.15201,24.0
29.936392,36.0
30.357567,24.0
30.494719,32.0
30.357567,28.800001
30.494719,24.0
30.494719,26.0
28.83962,32.0
27.489357,24.0
30.494719,32.0
30.494719,48.0
30.279247,24.0
30.510769,18.0
30.511555,20.0
30.407486,36.0
29.936392,36.0
30.440178,24.0
30.51388,3.0
29.936392,40.0
30.499897,8.0
28.83962,32.0
29.936392,36.0
30.357567,48.0
30.279247,30.0
30.357567,24.0
30.477053,24.0
28.83962,18.0
27.489357,36.0
27.489357,32.0
30.15201,24.0
28.83962,40.0
25.057878,24.0
28.83962,24.0
30.15201,48.0
30.513908,4.0
30.440178,8.0
30.48743,32.0
29.552927,30.0
30.15201,30.0
30.440178,36.0
30.15201,24.0
30.512583,48.0
30.279247,56.0
28.83962,48.0
28.83962,24.0
30.440178,32.0
30.15201,38.400002
30.279247,36.0
30.494719,48.0
30.510769,15.0
30.499893,4.0
30.279247,36.0
30.509705,37.5
30.503614,24.0
27.489357,30.0
29.936392,30.0
30.15201,36.0
30.508268,48.0
30.513853,25.0
30.440178,24.0
28.83962,32.0
27.489357,32.0
30.508268,48.0
28.83962,16.0
30.407486,40.0
30.357567,12.0
30.513853,16.0
27.489357,24.0
27.489357,24.0
30.512583,24.0
30.4621,24.0
28.83962,8.0
30.508268,30.101696
30.477053,24.0
27.489357,72.0
30.508268,16.0
30.279247,72.0
25.057878,24.0
30.279247,35.0
29.936392,64.0
30.357567,48.0
30.407486,28.0
29.936392,40.0
30.494719,72.0
30.357567,30.0
30.407486,30.0
30.4621,36.0
27.489357,32.0
28.83962,32.0
30.499897,25.0
30.4621,40.0
30.15201,40.0
30.4621,30.0
30.508268,24.0
30.51395,32.0
29.552927,32.0
30.503614,36.0
30.48743,48.0
30.4621,32.0
27.489357,21.0
30.499897,36.0
30.48743,24.0
30.513937,12.0
30.513948,20.0
27.489357,48.0
30.477053,4.0
30.513948,40.0
30.510769,14.237288
30.15201,24.0
30.15201,24.0
30.503614,24.0
30.506304,24.0
30.503614,30.0
25.057878,48.0
30.477053,16.0
29.936392,24.0
30.513916,48.0
30.499893,48.0
29.552927,35.0
30.51214,36.0
29.936392,48.0
25.057878,40.0
30.494719,2.0
27.489357,24.0
28.83962,32.0
27.489357,28.0
27.489357,48.0
29.936392,42.0
25.057878,16.0
28.83962,32.0
30.499893,40.0
30.506304,36.0
30.407486,24.0
30.509705,28.800001
30.48743,20.0
29.936392,32.0
27.489357,40.0
29.552927,16.0
28.83962,32.0
