Column1,Column2
training_epoch,loss_value
1,3256.24755859375
2,705.1441650390625
3,2456.65771484375
4,1200.284912109375
5,3601.799560546875
6,2284.17041015625
7,5696.3466796875
8,3188.000732421875
9,1969.2933349609375
10,3615.567138671875
11,825.3901977539062
12,1854.698974609375
13,1679.8209228515625
14,1738.05419921875
15,1118.4517822265625
16,2200.3876953125
17,1185.024658203125
18,873.2261352539062
19,2672.89794921875
20,1108.6314697265625
21,837.322265625
22,1290.964599609375
23,1280.29736328125
24,1149.6658935546875
25,1711.1844482421875
26,2035.6644287109375
27,1853.7330322265625
28,1648.8193359375
29,1214.7484130859375
30,1194.661376953125
31,1683.4027099609375
32,2772.08837890625
33,1582.3641357421875
34,2380.327880859375
35,1364.9815673828125
36,1617.9345703125
37,2892.4560546875
38,1392.0655517578125
39,2427.592041015625
40,3678.2607421875
41,1309.802978515625
42,1988.326171875
43,1099.8253173828125
44,2159.882568359375
45,1487.0185546875
46,1708.2286376953125
47,1185.2598876953125
48,802.569580078125
49,865.8544921875
50,1818.41015625
51,2111.9169921875
52,2789.829345703125
53,1983.7091064453125
54,1445.7965087890625
55,3587.8369140625
56,1685.5167236328125
57,1305.1270751953125
58,819.4129028320312
59,2645.781005859375
60,1921.265869140625
61,2145.366943359375
62,2289.506591796875
63,2094.414794921875
64,1736.554931640625
65,1738.1624755859375
66,918.2606201171875
67,969.802001953125
68,1268.2847900390625
69,4490.58349609375
70,3077.43212890625
71,1231.1214599609375
72,2531.25
73,2928.598876953125
74,2827.31494140625
75,1711.3900146484375
76,1581.67529296875
77,1647.82373046875
78,2670.400146484375
79,3852.647705078125
80,1621.51611328125
81,1412.3575439453125
82,1771.9833984375
83,1819.8052978515625
84,2675.65283203125
85,2067.002197265625
86,2584.4697265625
87,1450.461669921875
88,1620.47021484375
89,1538.029541015625
90,5875.1279296875
91,2687.046142578125
92,2423.653076171875
93,1849.0189208984375
94,1022.2371215820312
95,782.4957885742188
96,724.0224609375
97,2046.0780029296875
98,1030.500244140625
99,1182.52392578125
100,2955.224365234375
